1059295864160690000;05-nov-18;02:06:29;Mano...A Michonne...  #AdeusRick #thewalkingdead;['#adeusrick', '#thewalkingdead'];TWD;PT
1059295800654740000;05-nov-18;02:06:14;#TheWalkingDead  Série top;['#thewalkingdead'];TWD;PT
1059295778827570000;05-nov-18;00-jan-00;Não sei se eu odeio a @amctv_br e o @CanalFox_br  ou se sou grato por esses 9 anos que se passaram e os outros 9 que anda estão por vim.?????? #TheWalkingDead #AdeusRick #TWD #TWD9naFOX #RickGrimes;['#thewalkingdead', '#adeusrick', '#twd', '#twd9nafox', '#rickgrimes'];TWD;PT
1059295768547330000;05-nov-18;02:06:06;Daryl trai Rick Grimes com Negan, todo domingo na fox. #WalkingDead;['#walkingdead'];TWD;PT
1059295761249320000;05-nov-18;02:06:04;foi o tiro no meu coração #AdeusRick #TheWalkingDead  https://twitter.com/TioTerrFrame/status/1059295319568064513 …;['#adeusrick', '#thewalkingdead'];TWD;PT
1059295711395750000;05-nov-18;02:05:53;Judith, dona e proprietária da série!!! #TheWalkingDead #TWD9naFOX https://twitter.com/leandrinhoduart/status/1059288143998959616 …;['#thewalkingdead', '#twd9nafox'];TWD;PT
1059295689224660000;05-nov-18;02:05:47;Fomos trolados??? ?? #TWD #AdeusRick ?;['#twd', '#adeusrick'];TWD;PT
1059295687362420000;05-nov-18;02:05:47;Morte bosta do Rick #TheWalkingDead;['#thewalkingdead'];TWD;PT
1059295595851120000;05-nov-18;00-jan-00;Eu parei de assistir #TWD na morte do Carl. E que porra é assa agora de que o Rick morreu?;['#twd'];TWD;PT
1059295458177310000;05-nov-18;00-jan-00;Eu não tive outra opção se não assistir novamente o episódio #AdeusRick #TheWalkingDead #TWD9NaFOX;['#adeusrick', '#thewalkingdead', '#twd9nafox'];TWD;PT
1059295449444720000;05-nov-18;02:04:50;Eu só dei umas tremidas de leve   #TheWalkingDead #RickGrimes #AdeusRick pic.twitter.com/HuTKbHUxIZ;['#thewalkingdead', '#rickgrimes', '#adeusrick'];TWD;PT
1059295415290460000;05-nov-18;02:04:42;#RickGrimes vivíssimo;['#rickgrimes'];TWD;PT
1059295352292030000;05-nov-18;02:04:27;Não Maggie volta lá e termina o q vc começou.....voltei pra raiva de novo kkkkkkkkkkk #TWD9naFOX #TheWalkingDead;['#twd9nafox', '#thewalkingdead'];TWD;PT
1059295260168410000;05-nov-18;02:04:05;#thewalkingdead #twd #amctwd #walkingdead #twdfamily  #walker #thewalkingdeadamc #walkers 9x05 #ricknaoestamorto pic.twitter.com/iJmIAwlp8u;['#thewalkingdead', '#twd', '#amctwd', '#walkingdead', '#twdfamily', '#walker', '#thewalkingdeadamc', '#walkers', '#ricknaoestamorto'];TWD;PT
1059295217772350000;05-nov-18;00-jan-00;9 años he visto #TheWalkingDead ?? Como pasa el tiempo.;['#thewalkingdead'];TWD;ESP
1059295207215250000;05-nov-18;02:03:52;É so o Jadis mudar de lado que a raiva da galera acaba, o mesmo aconteceu com Eugene #AdeusRick #TheWalkingDead;['#adeusrick', '#thewalkingdead'];TWD;PT
1059295192275210000;05-nov-18;02:03:49;Gostei do “último” do ator Andrew Lincoln como Rick Grimes ( mesmo sabendo que vai voltar em breve) Confesso que deu um aperto no coração a cena do Hershel ( Scott Wilson ) que antes de morrer na vida real fez essa cena com o Rick. ?????? #TWD #RickGrimes;['#twd', '#rickgrimes'];TWD;PT
1059295171865650000;05-nov-18;00-jan-00;"Vê o Daryl chorando a ""morte"" do Rick e depois a reação de Michonne  é total minha morte #TheWalkingDead";['#thewalkingdead'];TWD;PT
1059295122783910000;05-nov-18;00-jan-00;mano que episodio foi esse, teve Shane e Rick brincando sobre a paternidade da judith, teve conversas filosóficas sobre a morte, teve desespero, teve muito choro, teve passagem de tempo e a última cena icônica com a judith ja com uns 9 anos falando EU SOU;['#twd'];TWD;PT
1059295118350520000;05-nov-18;02:03:31;I can be with Lucille - Negan #TheWalkingDead;['#thewalkingdead'];TWD;ENG
1059295110117140000;05-nov-18;02:03:29;Eu acordado até tarde pra ver como Rick morreria.  Rick não morreu.  #TWD #AdeusRick #FakeNews #AMC #Fox #WTF pic.twitter.com/srLaLuGgBQ;['#twd', '#adeusrick', '#fakenews', '#amc', '#fox', '#wtf'];TWD;PT
1059295024637190000;05-nov-18;00-jan-00;Como dorme depois desse episódio? E por que estou vendo de novo? ?? #TWD9naFOX #AdeusRick #TheWalkingDead;['#twd9nafox', '#adeusrick', '#thewalkingdead'];TWD;PT
1059294951031430000;05-nov-18;00-jan-00;#TheWalkingDead no  he iniciado con el 1er capítulo de esta temporada áhora me duele no haberla visto, no se q esta pasando solo me están dejando una gran curiosidad áhira con toda a verla;['#thewalkingdead'];TWD;ESP
1059294948938470000;05-nov-18;00-jan-00;Modo: SPOILER The Walking Dead  ???  ¿ #AMC me devuelven las lágrimas derramadas por favor? Jajajaja.   ¡Wow! Que GRAN capítulo. Cada alucinación, el sacrificio de Rick, las lágrimas de Darryl, lo hecho por Jadis/Anne y la gran escena final ?? #TheWalking;['#amc', '#thewalkingdead', '#foreverrick'];TWD;ESP
1059294925228000000;05-nov-18;02:02:45;andrew lincoln voltarar a interpretar rick grimes, mas numa trilogia de filmes na AMC!!!!!!!!!  #AdeusRick #TheWalkingDead  pic.twitter.com/tI5RBfGt4x;['#adeusrick', '#thewalkingdead'];TWD;PT
1059294897323360000;05-nov-18;00-jan-00;"Terminei de ver todos os episódios da saga de #HouseofCards. A sensação final: @NetFlix, delete essa última temporada. Kevin “Frank” Space não é só um ator; é a própria série. Sem ele, a dor foi inútil.";['#houseofcards'];HOUSE;PT
1059294881951240000;05-nov-18;02:02:35;como dormir depois de um episódio desse? alguém me ajuda #TWD #AdeusRick pic.twitter.com/wkWsoIlnDO;['#twd', '#adeusrick'];TWD;PT
1059294868051240000;05-nov-18;02:02:31;Eu apagando twites antigos dizendo que pararia TWD se Rick morresse depois desse episódio, e com curiosidade de ver a Judith Grimes no próximo. #TWD9naFOX #adeusrick #TheWalkingDead  pic.twitter.com/qtYbRIFkAH;['#twd9nafox', '#adeusrick', '#thewalkingdead'];TWD;PT
1059294866113520000;05-nov-18;00-jan-00;O Rick era o protagonista e saiu, uma grande perda, mas p mim a pior perda em 9 temporadas foi a do Gleen, eu ainda n consegui superar até hj.. #TWD;['#twd'];TWD;PT
1059294839148290000;05-nov-18;02:02:25;Que episódio de #TheWalkingDead;['#thewalkingdead'];TWD;PT
1059294803064740000;05-nov-18;02:02:16;#HappyBirthdaySethGillian #TeenWolf #TWD #Oz pic.twitter.com/LQyyuZr8CJ;['#happybirthdaysethgillian', '#teenwolf', '#twd', '#oz'];TWD;PT
1059294714447430000;05-nov-18;02:01:55;O #Darly terminou de estraçalhar meu coração nesse episódio. Fica assim, não, BB, tá todo mundo querendo morrer tmb. #AdeusRick #ThankYouAndy #TheWalkingDead #TWD #TWD9naFOX pic.twitter.com/PXZKVv4ONa;['#darly', '#adeusrick', '#thankyouandy', '#thewalkingdead', '#twd', '#twd9nafox'];TWD;PT
1059294713348580000;05-nov-18;00-jan-00;"A gente: - ""Rick morreu?"" O diretor: #AdeusRick #TWD #TWDnaFox #TheWalkingDead  pic.twitter.com/Hm0j2OUo3q";['#adeusrick', '#twd', '#twdnafox', '#thewalkingdead'];TWD;PT
1059294703286450000;05-nov-18;02:01:52;Obrigada por tudo #AndrewLincoln #RickGrimes ?? #AdeusRick #TheWalkingDead #TWD #TWD9NaFOX #TWDFamily pic.twitter.com/wlJ49a9pBM;['#andrewlincoln', '#rickgrimes', '#adeusrick', '#thewalkingdead', '#twd', '#twd9nafox', '#twdfamily'];TWD;PT
1059294614341980000;05-nov-18;02:01:31;Genial @WalkingDead_AMC #rickgrimes  pic.twitter.com/vEQZZVWsVA;['#rickgrimes'];TWD;PT
1059294603147440000;05-nov-18;02:01:28;Cr... já chorei mt cm TWD. Chorei mt com a morte do Glenn, do Carl... agr igual o ep de hj... pqp... e foi em vão pq o filho da mãe tá vivo(????????) . A AMC fez mó propaganda/drama em cima dessa morte  pra chegar no final e não ter morte nenhuma. Qs infa;['#thewalkingdead'];TWD;PT
1059294601440310000;05-nov-18;02:01:28;Eu tô no chão com esse episódio...Nunca fiquei tão feliz por ser enganada. Meu Rick tá vivo! Meu TWD tb...tá muito vivo!!! #TrolagemDoAno #RickGrimes #TWD9naFOX #TheWalkingDead;['#trolagemdoano', '#rickgrimes', '#twd9nafox', '#thewalkingdead'];TWD;PT
1059294594465190000;05-nov-18;02:01:26;#RickGrimes ?????;['#rickgrimes'];TWD;PT
1059294594330890000;05-nov-18;02:01:26;Judith... #JudithGrimes ???????? #linda #perfeita #TWD #NovaOrdemMundial pic.twitter.com/Kr7tg1TJ2d;['#judithgrimes', '#linda', '#perfeita', '#twd', '#novaordemmundial'];TWD;PT
1059294575884400000;05-nov-18;02:01:22;Aí uma semana sofrendo pra começar  a sofrer de um novo só  q antigo. Ñ  tô pronta pra isso! #TheWalkingDead  https://twitter.com/Fiuza_Le/status/1059293227558281216 …;['#thewalkingdead'];TWD;PT
1059294540484490000;05-nov-18;00-jan-00;CAROL TARGARYAN É VC? #AdeusRick #TWD #TWD9NaFOX pic.twitter.com/vExGycGovR;['#adeusrick', '#twd', '#twd9nafox'];TWD;PT
1059294508318420000;05-nov-18;00-jan-00;Não estou conseguindo responder o pessoal do WhatsApp! Meu celular é travando! É muita emoção! O episódio de hoje foi foda demais! #AteLogoRickGrimes #SeeYouSoonAndy #TWD;['#atelogorickgrimes', '#seeyousoonandy', '#twd'];TWD;PT
1059294501339040000;05-nov-18;02:01:04;Negan me faz ir da raiva extrema a compaixão em apenas 1 segundo #TWD9naFOX #TheWalkingDead;['#twd9nafox', '#thewalkingdead'];TWD;PT
1059294489490170000;05-nov-18;00-jan-00;@CanalFox_br to tentando entender a vantagem de assinar a #FOXPremium se eu não consigo ver #TalkingDeadbr com áudio original e só com esses dubladores que se perdem na tradução. #net #canalfoxbr #TWD9naFOX #twd;['#foxpremium', '#talkingdeadbr', '#net', '#canalfoxbr', '#twd9nafox', '#twd'];TWD;PT
1059294438177090000;05-nov-18;02:00:49;See you, #Rick #TWD @WalkingDead_AMC pic.twitter.com/OrldsLsKA4;['#rick', '#twd'];TWD;PT
1059294435744320000;05-nov-18;02:00:48;#TheWalkingDead  pic.twitter.com/ya9p1Jw1zd;['#thewalkingdead'];TWD;PT
1059294390605300000;05-nov-18;02:00:38;The Walking Dead acabou de ser Rebootada !!!! #TheWalkingDead #TWD9naFOX #AdeusRick #TheWalkingDead;['#thewalkingdead', '#twd9nafox', '#adeusrick', '#thewalkingdead'];TWD;PT
1059294355234660000;05-nov-18;02:00:29;eu não vou conseguir dormir essa noite #TWD #AdeusRick;['#twd', '#adeusrick'];TWD;PT
1059294331994010000;05-nov-18;02:00:24;Olha a Carol caralhoooo  #TheWalkingDead #TWD9naFOX #AdeusRick https://twitter.com/Regi31709955/status/1059289596977127424 …;['#thewalkingdead', '#twd9nafox', '#adeusrick'];TWD;PT
1059294289245680000;05-nov-18;02:00:13;Na moral mano, se você não chorou com esse episódio.... você não tem coração. #AdeusRick #TheWalkingDead  pic.twitter.com/zLJ81WsEuU;['#adeusrick', '#thewalkingdead'];TWD;PT
1059294288281020000;05-nov-18;00-jan-00;Quando quer, #TheWalkingDead é espetacular!;['#thewalkingdead'];TWD;PT
1059294276776050000;05-nov-18;02:00:10;#twd es ahora una tendencia en Ecuador   https://www.trendsmap.com/r/EC_vtmgfv  pic.twitter.com/9ZfykB91rt;['#twd'];TWD;PT
1059294266311220000;05-nov-18;00-jan-00;ESSE EP HOJE FOI UM TAPA NA CARA DE MUITA GENTE Q DISSE QUE IA ABANDONAR E QUE A SERIE IA CAIR DEPOIS DA SAIDA DE RICK! EU ACREDITO EM VC TWD E TE DEFENDEREI!SÓ VEM SUSSURRADORES!#AdeusRick #TWD  pic.twitter.com/26u5n0PGcA;['#adeusrick', '#twd'];TWD;PT
1059294239866170000;05-nov-18;02:00:02;a cara de quem trollou o mundo todo #TWD #AdeusRick pic.twitter.com/LfWNONpuSi;['#twd', '#adeusrick'];TWD;PT
1059294207943280000;05-nov-18;00-jan-00;GOD IS JUDITH GRIMES #TWDFamily #TWD  pic.twitter.com/5DKVsDLr1U;['#twdfamily', '#twd'];TWD;ENG
1059294203920960000;05-nov-18;01:59:53;Já diria o jargão futebolístico: #TheWalkingDead nunca te critiquei.;['#thewalkingdead'];TWD;PT
1059294203015060000;05-nov-18;00-jan-00;Joga as rosas que to é morta com essa trollagem no epi de hje. #RickGrimes so ñ te mato pq te amo  #TWD9NaFOX;['#rickgrimes', '#twd9nafox'];TWD;PT
1059294178151140000;05-nov-18;01:59:47;THE WALKING DEAD | Andrew Lincoln vai retornar como Rick Grimes em filmes da franquia.  Para saber +, clique aqui>>>  https://goo.gl/QBgcKS  #twd #TheWalkingDead #AdeusRick #adeusrickgrimes #RickGrimes #AndrewLincoln pic.twitter.com/cvBZT98Nk8;['#twd', '#thewalkingdead', '#adeusrick', '#adeusrickgrimes', '#rickgrimes', '#andrewlincoln'];TWD;PT
1059294105363190000;05-nov-18;01:59:30;#TheWalkingDead;['#thewalkingdead'];TWD;PT
1059294035108610000;05-nov-18;00-jan-00;@YNB you did that!! #interview #AndrewLincoln #RickGrimes;['#interview', '#andrewlincoln', '#rickgrimes'];TWD;ENG
1059294033036610000;05-nov-18;00-jan-00;Amanhã eu vou estar q nem o Rick na escola kkkk toda hora alguém me mandando acordar ???? #TWD9naFOX #TWD #AdeusRick;['#twd9nafox', '#twd', '#adeusrick'];TWD;PT
1059293996248450000;05-nov-18;00-jan-00;I loved to see Shane again!! I was missing him! Always was my favorite role of Jon ?? He didn't change so much, right #BernthalBabes?  @PhieneRose @Geminivanessa @AdaOne1 @ItsGoodKarma  This #TWD  episode was heartbreaking!  pic.twitter.com/1dUxKgKpHB;['#bernthalbabes', '#twd'];TWD;ENG
1059293946193550000;05-nov-18;01:58:52;Podemos supor que o Rick volta em algum momento da serie entao ne? #TWD #AdeusRick;['#twd', '#adeusrick'];TWD;PT
1059293893311820000;05-nov-18;00-jan-00;Andrew Lincoln merece o mundo, é um ator tão incrível, só tenho a agradecer esse homem que se dedicou tanto a #TWD e é sensacional ?;['#twd'];TWD;PT
1059293858037720000;05-nov-18;01:58:31;NOOOOOOOOOOOOOOOO HP RICK!!!!!!!!!!! #TheWalkingDead  pic.twitter.com/eTG5uS2iMR;['#thewalkingdead'];TWD;PT
1059293854233510000;05-nov-18;00-jan-00;tá bom, agora vamos falar de coisa importante   O RICK TÁ VIVO , VIVO PORRA  E A MAGGIE É LINDA PRA CARALHO  EU JÁ FALEI QUE O RICK TÁ VIVO ?  uma boa noite a todos  #AdeusRick #TheWalkingDead;['#adeusrick', '#thewalkingdead'];TWD;PT
1059293771991520000;05-nov-18;01:58:10;Esse A e B da Jadis que não entendi ainda #twd #TWD9naFOX;['#twd', '#twd9nafox'];TWD;PT
1059293672796220000;05-nov-18;01:57:46;MEU RICK GRIMES TA VIVÍSSIMO MINHA SÉRIE TA VIVAAA CRL #TWD9naFOX #twd #AdeusRick;['#twd9nafox', '#twd', '#adeusrick'];TWD;PT
1059293648980970000;05-nov-18;01:57:41;#adeusrick #TWDnaFox #TWD Depois de tudo... euzinha tentando distinguir A do B. ??????  pic.twitter.com/WbdjCA59pa;['#adeusrick', '#twdnafox', '#twd'];TWD;PT
1059293621642510000;05-nov-18;01:57:34;Apenas uma pergunta pra @amctv_br  vocês não tem pena do fãs com problemas de coração não é?  #AdeusRick #TheWalkingDead;['#adeusrick', '#thewalkingdead'];TWD;PT
1059293615388840000;05-nov-18;01:57:33;não consigo dormir crlh não paro de refletir aqui #TWD9naFOX #TWD;['#twd9nafox', '#twd'];TWD;PT
1059293593121280000;05-nov-18;00-jan-00;I can’t wait to see Carol in #TWD #TheWalkingDead 6 year jump. Where is Ezekiel, who’s she’s leading, will she continue and still be the champion of kick ass! How you doing Melissa McBride! #TalkingDead pic.twitter.com/9B8d3kZfD2;['#twd', '#thewalkingdead', '#talkingdead'];TWD;ENG
1059293542726660000;05-nov-18;01:57:15;Nossa nessa hora tinha um olho na minha lágrima! #TheWalkingDead  https://twitter.com/VingadorCrazy/status/1059285620877651968 …;['#thewalkingdead'];TWD;PT
1059293541665550000;05-nov-18;01:57:15;@twdcitou @twdcitei @_TWDvicio @TWDzumbificou @twd #TWD9naFOX #AdeusRick #TheWalkingDead  pic.twitter.com/YUmiUJDd0n;['#twd9nafox', '#adeusrick', '#thewalkingdead'];TWD;PT
1059293452356190000;05-nov-18;01:56:54;I'M GONNA MISS THESE TWO TOGETHER!!! ?????? #Richonne #TheWalkingDead  pic.twitter.com/4JTzBvAtVJ;['#richonne', '#thewalkingdead'];TWD;ENG
1059293447704710000;05-nov-18;01:56:53;Rostinho de quem Trollou todos os fãs #AdeusRick #TheWalkingDead #RickGrimes  pic.twitter.com/ZlU5xteYjV;['#adeusrick', '#thewalkingdead', '#rickgrimes'];TWD;PT
1059293419309350000;05-nov-18;01:56:46;Ñ pode ser amanhã de noite ñ???  #TWD #TWD9naFOX #TheWalkingDead  https://twitter.com/PortalWalking/status/1059287719023648768 …;['#twd', '#twd9nafox', '#thewalkingdead'];TWD;ESP
1059293407363950000;05-nov-18;01:56:43;nem acredito que salvaram minha série #TWD #AdeusRick pic.twitter.com/U9yfxtYdkm;['#twd', '#adeusrick'];TWD;PT
1059293363667690000;05-nov-18;01:56:33;the fact that rick survived but now everyone has to go on thinking he’s gone really upsets me. :( #TheWalkingDead;['#thewalkingdead'];TWD;ENG
1059293340817060000;05-nov-18;01:56:27;Se o Rick sobreviveu bem provavel que matem a Maggie gnt do ceu  #AdeusRick #TheWalkingDead  pic.twitter.com/rNXFmPuvbv;['#adeusrick', '#thewalkingdead'];TWD;PT
1059293322718730000;05-nov-18;00-jan-00;Vou voltar a assistir só pra ver a Bebê Judith matando uns zumbis e pá, mas mesmo assim pau no cu dos roteiristas #TheWalkingDead  pic.twitter.com/cDTeigqpHY;['#thewalkingdead'];TWD;PT
1059293319459680000;05-nov-18;00-jan-00;Imagina os demais personagens depois de anos, bem mais evoluídos? A saída do Rick foi uma jogada de marketing perfeita. Fantástico. Nosso série sobrevive é forte.   #TheWalkingDead #TWD #TWD9NaFOX #AdeusRick pic.twitter.com/IiGs7G2a8j;['#thewalkingdead', '#twd', '#twd9nafox', '#adeusrick'];TWD;PT
1059293305643630000;05-nov-18;01:56:19;#AdeusRick ?? #TWD9naFOX #TheWalkingDead;['#adeusrick', '#twd9nafox', '#thewalkingdead'];TWD;PT
1059293231878410000;05-nov-18;01:56:01;Tô ansiosa para vê mais sobre a Judith #adeusrick #TheWalkingDead #Goodbyerick #TWD9naFOX;['#adeusrick', '#thewalkingdead', '#goodbyerick', '#twd9nafox'];TWD;PT
1059293227558280000;05-nov-18;01:56:00;A PROMO DO PROXIMO EPISÓDIO AHHHH #AdeusRick #TWDnaFox #TWD  pic.twitter.com/PVXAmYKH4M;['#adeusrick', '#twdnafox', '#twd'];TWD;PT
1059293211200570000;05-nov-18;00-jan-00;A #AMC fala em fazer 3 filmes sobre o Rick Grimes. Acho muito legal, mas gostaria de vê-lo de volta na série, pelo menos pra poder participar do desfecho da história.  #AdeusRick #TWD #TheWalkingDead #TWD9naFOX;['#amc', '#adeusrick', '#twd', '#thewalkingdead', '#twd9nafox'];TWD;PT
1059293136659320000;05-nov-18;01:55:39;#TheWalkingDead   que capitulazooo!!! Hpta!!;['#thewalkingdead'];TWD;PT
1059293105361420000;05-nov-18;00-jan-00;Quer dizer que eu chorei por nada? Rick não morreu, apenas nos abandonou? Não estou sabendo como reagir! #AdeusRick #TWD9naFOX #TheWalkingDead  pic.twitter.com/RvS9pKEyyx;['#adeusrick', '#twd9nafox', '#thewalkingdead'];TWD;PT
1059293092665270000;05-nov-18;01:55:28;A cena do Rick na ponte que ele tanto quis construir, pedindo pra n ser salvo e explodindo a ponte.... meu TWD raiz voltou! #TheWalkingDead;['#thewalkingdead'];TWD;PT
1059293075548310000;05-nov-18;01:55:24;Rick Grimes depois de ser salvo pelo helicóptero #AdeusRick #TheWalkingDead  pic.twitter.com/QnCmTnntn9;['#adeusrick', '#thewalkingdead'];TWD;PT
1059293033081040000;05-nov-18;01:55:14;Vai ser foda não ter mais o Rick nos domingos em TWD, não sei como vai ser! ???? #AdeusRick #TWD;['#adeusrick', '#twd'];TWD;PT
1059293029603960000;05-nov-18;01:55:13;Os haters de #TWD piram com esse episódio.;['#twd'];TWD;PT
1059293012340230000;05-nov-18;01:55:09;Meu #TWD está vivíssimo, que episódio meus amigos, que episódio ?? #TWDnaFox #AdeusRick;['#twd', '#twdnafox', '#adeusrick'];TWD;PT
1059292999673350000;05-nov-18;01:55:06;séries atualizadas garças ao feriadim #GreysAnantomy #TWD #Supergirl #ThisIsUs pic.twitter.com/ciO7NpZ4h4;['#greysanantomy', '#twd', '#supergirl', '#thisisus'];TWD;ENG
1059292939262800000;05-nov-18;01:54:52;Eu não estava preparada pra tudo isso #AdeusRick #TheWalkingDead #RickGrimes  pic.twitter.com/FUGqbEy7MG;['#adeusrick', '#thewalkingdead', '#rickgrimes'];TWD;PT
1059292926243590000;05-nov-18;01:54:48;E o Rick Não morreu! #Twd nos trolou?;['#twd'];TWD;PT
1059292836770790000;05-nov-18;00-jan-00;#ThankYouAndy #TWD? ? #TheWalkingDead  magnifico actor. De amores y desamores en las 9 temporadas. Pero al final el héroe de la serie  pic.twitter.com/3GEajK3m94;['#thankyouandy', '#twd', '#thewalkingdead'];TWD;ESP
1059292829829250000;05-nov-18;01:54:25;como se dorme depois de um ep desse? #Twdnafox #Twd;['#twdnafox', '#twd'];TWD;PT
1059292805724540000;05-nov-18;01:54:20;@TWDBrasil  trolou  todos nós #AdeusRick #TheWalkingDead #TWD9naFOX #adeusrickgrimes;['#adeusrick', '#thewalkingdead', '#twd9nafox', '#adeusrickgrimes'];TWD;PT
1059292799827350000;05-nov-18;00-jan-00;Thank you #RickGrimes hope to see you again...someday ?? #TWD #TheWalkingDead #TWD9naFOX;['#rickgrimes', '#twd', '#thewalkingdead', '#twd9nafox'];TWD;ENG
1059292777362740000;05-nov-18;01:54:13;Pode passar o tempo que for mas tragam meu Rick de volta a twd ,viu #adeusrick #TheWalkingDead #Goodbyerick #TWD9naFOX;['#adeusrick', '#thewalkingdead', '#goodbyerick', '#twd9nafox'];TWD;PT
1059292733012170000;05-nov-18;00-jan-00;É  mto pulo no tempo! É  mta mudança! Meu Jesus! Ñ  aguento isso! #TheWalkingDead  https://twitter.com/bngtanart/status/1059285067921608704 …;['#thewalkingdead'];TWD;PT
1059292717845540000;05-nov-18;00-jan-00;Eu aqui assistindo a reprise vai que tudo muda ':( #AdeusRick #afssegundafeira #twd #voltarick pic.twitter.com/WW9GtKTYrs;['#adeusrick', '#afssegundafeira', '#twd', '#voltarick'];TWD;PT
1059292690922250000;05-nov-18;01:53:52;#Thewalkingdead  Tem acabar, nao aguento mais ????????????????;['#thewalkingdead'];TWD;PT
1059292675055190000;05-nov-18;01:53:49;Pensando aqui depois do choque desse EP, assim o pessoal do Rick não sabe que ele ta vivo e olha que passou anos, então eles acham que ele esta morto, ai voltei a ficar triste #TheWalkingDead #adeusrick #RickGrimes  pic.twitter.com/2PAnEvXLr6;['#thewalkingdead', '#adeusrick', '#rickgrimes'];TWD;PT
1059292663726460000;05-nov-18;01:53:46;Já posso dizer que a Maggie terá um destino muito parecido com o Rick?  #AdeusRick #TWD #TheWalkingDead;['#adeusrick', '#twd', '#thewalkingdead'];TWD;PT
1059292557031750000;05-nov-18;01:53:20;Pessoal que n viu o ep de hj quando entrar no tt #TWD  pic.twitter.com/tdjBbU1yTR;['#twd'];TWD;PT
1059292480082990000;05-nov-18;00-jan-00;Eu apagando meus posts falando mal da Jadis e pedindo q ela morresse... #AdeusRick #twd  pic.twitter.com/KU1Ho2eCsu;['#adeusrick', '#twd'];TWD;PT
1059292465205770000;05-nov-18;01:52:59;serenidade no olhar de quem vai comandar a porra toda #RickGrimes  pic.twitter.com/4ebBcIwctT;['#rickgrimes'];TWD;PT
1059292459681870000;05-nov-18;00-jan-00;Eu não choro por personagens de twd  É verdade esse bilete #TheWalkingDead #adeusrick #TWD #TWD9naFOX;['#thewalkingdead', '#adeusrick', '#twd', '#twd9nafox'];TWD;PT
1059292449535870000;05-nov-18;01:52:55;. #AdeusRick #TWD9naFOX #TWD #TheWalkingDead  pic.twitter.com/2xQ09tMg6g;['#adeusrick', '#twd9nafox', '#twd', '#thewalkingdead'];TWD;PT
1059292439750540000;05-nov-18;00-jan-00;Nossa que homenagem linda gente. #TheWalkingDead #RickGrimes;['#thewalkingdead', '#rickgrimes'];TWD;PT
1059292429499740000;05-nov-18;01:52:50;eu sou muito otária por twd #TheWalkingDead #AdeusRick;['#thewalkingdead', '#adeusrick'];TWD;PT
1059292429071860000;05-nov-18;01:52:50;que cena! #TWD9naFOX #TheWalkingDead #JudithGrimes #Hershel pic.twitter.com/4WnKBboMLX;['#twd9nafox', '#thewalkingdead', '#judithgrimes', '#hershel'];TWD;PT
1059292415209710000;05-nov-18;01:52:47;Pqp que episódio foi esse!  #TWDFamily #TWD #RickGrimes;['#twdfamily', '#twd', '#rickgrimes'];TWD;PT
1059292399334230000;05-nov-18;01:52:43;muito feliz que o rick ta vivo, obrigada #TheWalkingDead;['#thewalkingdead'];TWD;PT
1059292384620620000;05-nov-18;00-jan-00;EU NÃO PUDE ASSISTIR #Thewalkingdead HJ, GRRRRRRR AMANHÃ EU ASSISTO SCRRRR;['#thewalkingdead'];TWD;PT
1059292378945720000;05-nov-18;01:52:38;"""Sou apenas um policial atrás da minha família""?? #TWD";['#twd'];TWD;PT
1059292360012630000;05-nov-18;00-jan-00;Compartilhando aqui momentos antes de eu descobrir que o Rick não morre #TheWalkingDead  pic.twitter.com/uqzyfI6spQ;['#thewalkingdead'];TWD;PT
1059292359412850000;05-nov-18;01:52:33;Já dizia eu, antes de ver o episódio! Amo muito essa série namoral. #TheWalkingDead #TWD9naFOX #AdeusRick #RickGrimes  https://twitter.com/Samuca1307/status/1059268134782283776 …;['#thewalkingdead', '#twd9nafox', '#adeusrick', '#rickgrimes'];TWD;PT
1059292357814870000;05-nov-18;01:52:33;Vera Holtz assume o papel de Carol no próximo episódio da série The Walking Dead. Entenda: #TWD9NaFOX #TWD #AdeusRick https://twitter.com/reedusx/status/1059290729682481152 …;['#twd9nafox', '#twd', '#adeusrick'];TWD;PT
1059292343902350000;05-nov-18;00-jan-00;AMC sua fdp!! Me fez chorar litros aq pra chegar no final e não ter morte nenhuma??. Porém, estou aliviada...?? Rickzinho já pode voltar na 2ª parte da tmp né?! Obrigada de nada.  #TheWalkingDead #AdeusRick #sqn pic.twitter.com/832Q5rW5G7;['#thewalkingdead', '#adeusrick', '#sqn'];TWD;PT
1059292328597290000;05-nov-18;00-jan-00;- What is your wound?  - All you need is to WAKE UP! #TWD #TheWalkingDead  pic.twitter.com/wPegzZB6f1;['#twd', '#thewalkingdead'];TWD;ENG
1059292293168090000;05-nov-18;00-jan-00;Por capítulos como este es que sigo pegada a la serie... #thewalkingdead #TheWalkingDead Rick @TWDFamilyy;['#thewalkingdead', '#thewalkingdead'];TWD;ESP
1059292287715410000;05-nov-18;00-jan-00;Na minha TL só tá dando #TheWalkingDead  com o #ADEUSRICK. Pena que eu não assisto mais.   Mentira, PENA nenhuma. Livre estou, livre estou;['#thewalkingdead', '#adeusrick'];TWD;PT
1059292241909420000;05-nov-18;00-jan-00;#TheWalkingDead que señor capitulo el de hoy, hoy recorde despues de mucho tiempo porque es mi serie favorita, de nuevo recupera su chispa especial.;['#thewalkingdead'];TWD;ESP
